user_id,theatre_id,rating
6673,311,2
6673,472,3
6673,268,3
6673,277,1
6673,394,4
6673,313,1
6673,126,2
6673,471,2
6673,63,3
6673,186,4
6673,186,4
6673,442,2
6673,198,2
6673,172,4
6673,103,3
6673,373,2
6673,501,4
6673,120,4
6673,333,2
6673,221,2
6673,446,2
6673,430,2
6673,297,2
6673,169,3
6673,478,4
6673,167,4
6673,126,4
6673,207,1
6673,236,1
6673,148,3
6673,49,4
6673,389,4
6673,196,1
6673,223,1
6673,210,2
6673,325,4
6673,198,3
6673,556,4
6673,412,2
6673,500,2
6673,184,4
6673,542,3
6673,456,2
6673,172,3
6673,492,1
6673,103,3
6673,324,3
6673,301,1
6673,29,2
6673,537,1
6673,240,3
6673,253,1
6673,512,2
6673,144,4
6673,555,4
6673,333,3
6673,510,2
6673,156,4
6673,325,4
6673,516,3
6673,21,1
6673,235,4
6673,41,2
6673,51,2
6673,515,4
6673,200,1
6673,55,1
6673,548,1
6673,375,2
6673,122,4
6673,340,4
6673,440,3
6673,480,2
6673,58,1
6673,244,3
6673,131,1
6673,330,4
6673,412,3
6673,455,4
6673,268,3
6673,566,1
6673,236,3
6673,367,3
6673,320,2
6673,78,4
6673,373,2
6673,172,1
6673,262,4
6673,6,2
5850,450,2
5850,448,1
5850,423,3
5850,451,4
5850,363,4
5850,117,1
5850,430,2
5850,573,4
5850,176,1
5850,327,2
5850,573,2
5850,311,2
5850,472,3
5850,268,4
5850,277,1
5850,394,2
5850,313,2
5850,126,4
5850,471,4
5850,63,3
5850,186,2
5850,186,4
5850,442,1
5850,198,4
5850,172,1
5850,103,3
5850,373,4
5850,501,3
5850,120,1
5850,333,4
5850,221,2
5850,446,3
5850,430,2
5850,297,4
5850,169,2
5850,478,4
5850,167,3
5850,126,3
5850,207,2
5850,236,3
5850,148,1
5850,49,3
5850,389,1
5850,196,2
5850,223,2
5850,210,3
5850,325,1
5850,198,1
5850,556,4
5850,412,2
5850,500,3
5850,184,2
5850,542,2
5850,456,1
5850,172,1
5850,492,3
5850,103,2
5850,324,1
5850,301,1
5850,29,4
5850,537,2
5850,240,2
5850,253,2
5850,512,1
5850,144,3
5850,555,2
5850,333,1
5850,510,4
5850,156,2
5850,325,1
5850,516,3
5850,21,3
5850,235,2
5850,41,2
5850,51,2
5850,515,3
5850,200,3
5850,55,1
5850,548,4
5850,375,2
5850,122,2
5850,340,3
5850,440,1
5850,480,4
5850,58,3
5850,244,4
5850,131,4
5850,330,3
5850,412,4
5850,455,4
5850,268,1
5850,566,1
5850,236,3
5850,367,2
5850,320,4
5850,78,3
5850,373,3
5850,172,2
5850,262,2
5850,6,3
19423,450,1
19423,448,4
19423,423,2
19423,451,3
19423,363,1
19423,117,4
19423,430,3
19423,573,1
19423,176,2
19423,327,2
19423,573,3
19423,311,3
19423,472,3
19423,268,1
19423,277,2
19423,394,2
19423,313,4
19423,126,2
19423,471,3
19423,63,3
19423,186,4
19423,186,4
19423,442,3
19423,198,2
19423,172,4
19423,103,4
19423,373,2
19423,501,2
19423,120,2
19423,333,4
19423,221,3
19423,446,3
19423,430,2
19423,297,2
19423,169,1
19423,478,1
19423,167,3
19423,126,3
19423,207,1
19423,236,4
19423,148,4
19423,49,4
19423,389,1
19423,196,3
19423,223,2
19423,210,3
19423,325,2
19423,198,3
19423,556,1
19423,412,4
19423,500,2
19423,184,3
19423,542,3
19423,456,3
19423,172,2
19423,492,4
19423,103,1
19423,324,2
19423,301,4
19423,29,2
19423,537,3
19423,240,2
19423,253,4
19423,512,3
19423,144,4
19423,555,2
19423,333,4
19423,510,2
19423,156,2
19423,325,3
19423,516,3
19423,21,2
19423,235,4
19423,41,4
19423,51,2
19423,515,1
19423,200,1
19423,55,2
19423,548,2
19423,375,3
19423,122,2
19423,340,4
19423,440,1
19423,480,2
19423,58,1
19423,244,3
19423,131,1
19423,330,2
19423,412,1
19423,455,4
19423,268,2
19423,566,3
19423,236,2
19423,367,4
19423,320,4
19423,78,4
19423,373,2
19423,172,1
19423,262,1
19423,6,3
1881,450,1
1881,448,1
1881,423,4
1881,451,1
1881,363,1
1881,117,2
1881,430,1
1881,573,1
1881,176,2
1881,327,3
1881,573,2
1881,311,4
1881,472,2
1881,268,2
1881,277,4
1881,394,2
1881,313,1
1881,126,3
1881,471,1
1881,63,2
1881,186,2
1881,186,2
1881,442,3
1881,198,1
1881,172,1
1881,103,3
1881,373,3
1881,501,1
1881,120,4
1881,333,4
1881,221,2
1881,446,4
1881,430,1
1881,297,2
1881,169,3
1881,478,2
1881,167,4
1881,126,3
1881,207,2
1881,236,2
1881,148,4
1881,49,2
1881,389,1
1881,196,1
1881,223,1
1881,210,2
1881,325,4
1881,198,3
1881,556,3
1881,412,4
1881,500,3
1881,184,4
1881,542,4
1881,456,2
1881,172,3
1881,492,3
1881,103,1
1881,324,2
1881,301,2
1881,29,3
1881,537,3
1881,240,3
1881,253,1
1881,512,2
1881,144,1
1881,555,2
1881,333,1
1881,510,2
1881,156,3
1881,325,4
1881,516,3
1881,21,1
1881,235,4
1881,41,4
1881,51,3
1881,515,2
1881,200,1
1881,55,3
1881,548,1
1881,375,1
1881,122,3
1881,340,2
1881,440,3
1881,480,2
1881,58,1
1881,244,3
1881,131,4
1881,330,3
1881,412,4
1881,455,1
1881,268,4
1881,566,1
1881,236,4
1881,367,3
1881,320,1
1881,78,3
1881,373,4
1881,172,3
1881,262,3
1881,6,2
4850,450,3
4850,448,3
4850,423,1
4850,451,4
4850,363,4
4850,117,4
4850,430,3
4850,573,2
4850,176,4
4850,327,2
4850,573,4
4850,311,2
4850,472,1
4850,268,1
4850,277,2
4850,394,1
4850,313,1
4850,126,3
4850,471,4
4850,63,3
4850,186,3
4850,186,1
4850,442,2
4850,198,4
4850,172,2
4850,103,4
4850,373,2
4850,501,4
4850,120,4
4850,333,2
4850,221,1
4850,446,1
4850,430,1
4850,297,4
4850,169,4
4850,478,2
4850,167,2
4850,126,2
4850,207,1
4850,236,2
4850,148,2
4850,49,4
4850,389,3
4850,196,2
4850,223,2
4850,210,3
4850,325,3
4850,198,1
4850,556,3
4850,412,3
4850,500,3
4850,184,4
4850,542,4
4850,456,2
4850,172,2
4850,492,2
4850,103,1
4850,324,2
4850,301,2
4850,29,1
4850,537,3
4850,240,1
4850,253,2
4850,512,1
4850,144,4
4850,555,3
4850,333,3
4850,510,1
4850,156,2
4850,325,2
4850,516,3
4850,21,3
4850,235,1
4850,41,2
4850,51,3
4850,515,3
4850,200,4
4850,55,3
4850,548,2
4850,375,2
4850,122,3
4850,340,4
4850,440,4
4850,480,1
4850,58,2
4850,244,4
4850,131,1
4850,330,3
4850,412,2
4850,455,3
4850,268,4
4850,566,3
4850,236,2
4850,367,3
4850,320,2
4850,78,3
4850,373,2
4850,172,4
4850,262,1
4850,6,1
11995,450,3
11995,448,3
11995,423,4
11995,451,4
11995,363,1
11995,117,1
11995,430,4
11995,573,3
11995,176,2
11995,327,2
11995,573,1
11995,311,4
11995,472,3
11995,268,4
11995,277,1
11995,394,4
11995,313,1
11995,126,4
11995,471,4
11995,63,4
11995,186,2
11995,186,3
11995,442,3
11995,198,2
11995,172,3
11995,103,2
11995,373,2
11995,501,4
11995,120,3
11995,333,2
11995,221,3
11995,446,4
11995,430,1
11995,297,1
11995,169,4
11995,478,4
11995,167,4
11995,126,4
11995,207,4
11995,236,2
11995,148,1
11995,49,4
11995,389,4
11995,196,1
11995,223,4
11995,210,1
11995,325,3
11995,198,2
11995,556,2
11995,412,3
11995,500,4
11995,184,1
11995,542,4
11995,456,3
11995,172,1
11995,492,4
11995,103,2
11995,324,3
11995,301,1
11995,29,1
11995,537,4
11995,240,4
11995,253,4
11995,512,1
11995,144,3
11995,555,2
11995,333,4
11995,510,2
11995,156,3
11995,325,3
11995,516,1
11995,21,1
11995,235,2
11995,41,3
11995,51,2
11995,515,4
11995,200,3
11995,55,1
11995,548,4
11995,375,2
11995,122,3
11995,340,3
11995,440,4
11995,480,4
11995,58,3
11995,244,4
11995,131,4
11995,330,2
11995,412,4
11995,455,1
11995,268,2
11995,566,2
11995,236,3
11995,367,2
11995,320,4
11995,78,1
11995,373,1
11995,172,2
11995,262,2
11995,6,1
13459,450,1
13459,448,4
13459,423,3
13459,451,4
13459,363,1
13459,117,1
13459,430,1
13459,573,1
13459,176,1
13459,327,4
13459,573,1
13459,311,4
13459,472,1
13459,268,2
13459,277,3
13459,394,4
13459,313,3
13459,126,4
13459,471,4
13459,63,3
13459,186,3
13459,186,1
13459,442,1
13459,198,1
13459,172,1
13459,103,1
13459,373,1
13459,501,3
13459,120,2
13459,333,1
13459,221,3
13459,446,3
13459,430,4
13459,297,1
13459,169,1
13459,478,1
13459,167,3
13459,126,2
13459,207,2
13459,236,1
13459,148,4
13459,49,3
13459,389,4
13459,196,2
13459,223,2
13459,210,2
13459,325,3
13459,198,3
13459,556,2
13459,412,2
13459,500,4
13459,184,2
13459,542,2
13459,456,3
13459,172,2
13459,492,3
13459,103,4
13459,324,2
13459,301,2
13459,29,3
13459,537,3
13459,240,3
13459,253,4
13459,512,2
13459,144,3
13459,555,1
13459,333,2
13459,510,1
13459,156,2
13459,325,2
13459,516,2
13459,21,4
13459,235,2
13459,41,4
13459,51,1
13459,515,1
13459,200,4
13459,55,3
13459,548,2
13459,375,3
13459,122,4
13459,340,4
13459,440,1
13459,480,2
13459,58,4
13459,244,1
13459,131,1
13459,330,2
13459,412,1
13459,455,4
13459,268,3
13459,566,2
13459,236,2
13459,367,3
13459,320,4
13459,78,3
13459,373,1
13459,172,2
13459,262,3
13459,6,1
2295,450,1
2295,448,3
2295,423,1
2295,451,4
2295,363,1
2295,117,4
2295,430,4
2295,573,1
2295,176,4
2295,327,3
2295,573,2
2295,311,2
2295,472,2
2295,268,1
2295,277,2
2295,394,1
2295,313,2
2295,126,4
2295,471,1
2295,63,1
2295,186,2
2295,186,1
2295,442,2
2295,198,3
2295,172,4
2295,103,4
2295,373,2
2295,501,4
2295,120,3
2295,333,1
2295,221,4
2295,446,2
2295,430,2
2295,297,1
2295,169,4
2295,478,1
2295,167,2
2295,126,3
2295,207,1
2295,236,2
2295,148,4
2295,49,3
2295,389,3
2295,196,1
2295,223,1
2295,210,3
2295,325,1
2295,198,2
2295,556,3
2295,412,1
2295,500,3
2295,184,4
2295,542,3
2295,456,4
2295,172,2
2295,492,3
2295,103,3
2295,324,3
2295,301,3
2295,29,3
2295,537,3
2295,240,1
2295,253,1
2295,512,3
2295,144,3
2295,555,4
2295,333,2
2295,510,2
2295,156,1
2295,325,2
2295,516,3
2295,21,4
2295,235,1
2295,41,2
2295,51,2
2295,515,4
2295,200,1
2295,55,4
2295,548,2
2295,375,4
2295,122,2
2295,340,1
2295,440,2
2295,480,3
2295,58,2
2295,244,3
2295,131,1
2295,330,4
2295,412,1
2295,455,1
2295,268,1
2295,566,4
2295,236,2
2295,367,1
2295,320,3
2295,78,4
2295,373,3
2295,172,1
2295,262,1
2295,6,4
3733,450,2
3733,448,1
3733,423,2
3733,451,1
3733,363,4
3733,117,1
3733,430,3
3733,573,1
3733,176,3
3733,327,3
3733,573,4
3733,311,1
3733,472,3
3733,268,3
3733,277,4
3733,394,1
3733,313,2
3733,126,2
3733,471,2
3733,63,4
3733,186,4
3733,186,3
3733,442,3
3733,198,3
3733,172,2
3733,103,3
3733,373,3
3733,501,1
3733,120,4
3733,333,1
3733,221,1
3733,446,3
3733,430,4
3733,297,2
3733,169,4
3733,478,2
3733,167,3
3733,126,4
3733,207,1
3733,236,4
3733,148,3
3733,49,4
3733,389,3
3733,196,2
3733,223,1
3733,210,3
3733,325,1
3733,198,1
3733,556,1
3733,412,4
3733,500,4
3733,184,1
3733,542,4
3733,456,3
3733,172,1
3733,492,1
3733,103,3
3733,324,3
3733,301,4
3733,29,2
3733,537,4
3733,240,2
3733,253,4
3733,512,2
3733,144,1
3733,555,1
3733,333,3
3733,510,3
3733,156,3
3733,325,3
3733,516,3
3733,21,4
3733,235,3
3733,41,3
3733,51,3
3733,515,1
3733,200,2
3733,55,1
3733,548,4
3733,375,1
3733,122,3
3733,340,1
3733,440,3
3733,480,2
3733,58,1
3733,244,3
3733,131,1
3733,330,2
3733,412,4
3733,455,1
3733,268,1
3733,566,3
3733,236,3
3733,367,3
3733,320,3
3733,78,3
3733,373,3
3733,172,1
3733,262,1
3733,6,4
14226,450,4
14226,448,1
14226,423,4
14226,451,1
14226,363,2
14226,117,2
14226,430,4
14226,573,4
14226,176,4
14226,327,1
14226,573,2
14226,311,2
14226,472,3
14226,268,4
14226,277,4
14226,394,2
14226,313,2
14226,126,2
14226,471,4
14226,63,2
14226,186,2
14226,186,3
14226,442,2
14226,198,2
14226,172,2
14226,103,2
14226,373,4
14226,501,2
14226,120,1
14226,333,2
14226,221,1
14226,446,4
14226,430,2
14226,297,1
14226,169,1
14226,478,4
14226,167,2
14226,126,3
14226,207,4
14226,236,3
14226,148,3
14226,49,2
14226,389,2
14226,196,4
14226,223,3
14226,210,4
14226,325,1
14226,198,4
14226,556,2
14226,412,3
14226,500,3
14226,184,3
14226,542,2
14226,456,3
14226,172,4
14226,492,4
14226,103,3
14226,324,1
14226,301,4
14226,29,4
14226,537,1
14226,240,3
14226,253,3
14226,512,4
14226,144,2
14226,555,4
14226,333,1
14226,510,3
14226,156,2
14226,325,2
14226,516,4
14226,21,4
14226,235,2
14226,41,2
14226,51,1
14226,515,3
14226,200,4
14226,55,1
14226,548,3
14226,375,4
14226,122,4
14226,340,2
14226,440,2
14226,480,2
14226,58,1
14226,244,3
14226,131,2
14226,330,1
14226,412,3
14226,455,2
14226,268,3
14226,566,1
14226,236,4
14226,367,2
14226,320,1
14226,78,2
14226,373,3
14226,172,4
14226,262,2
14226,6,3
10558,450,1
10558,448,1
10558,423,4
10558,451,3
10558,363,1
10558,117,1
10558,430,2
10558,573,4
10558,176,2
10558,327,1
10558,573,4
10558,311,3
10558,472,3
10558,268,1
10558,277,2
10558,394,3
10558,313,1
10558,126,1
10558,471,3
10558,63,3
10558,186,2
10558,186,4
10558,442,1
10558,198,2
10558,172,2
10558,103,1
10558,373,2
10558,501,4
10558,120,3
10558,333,3
10558,221,4
10558,446,4
10558,430,4
10558,297,3
10558,169,1
10558,478,1
10558,167,2
10558,126,1
10558,207,3
10558,236,4
10558,148,1
10558,49,4
10558,389,4
10558,196,1
10558,223,4
10558,210,3
10558,325,1
10558,198,2
10558,556,2
10558,412,2
10558,500,1
10558,184,2
10558,542,3
10558,456,3
10558,172,1
10558,492,1
10558,103,4
10558,324,2
10558,301,1
10558,29,2
10558,537,3
10558,240,4
10558,253,3
10558,512,2
10558,144,1
10558,555,1
10558,333,3
10558,510,3
10558,156,2
10558,325,4
10558,516,1
10558,21,2
10558,235,1
10558,41,3
10558,51,4
10558,515,3
10558,200,2
10558,55,1
10558,548,3
10558,375,2
10558,122,2
10558,340,4
10558,440,4
10558,480,4
10558,58,1
10558,244,3
10558,131,3
10558,330,3
10558,412,2
10558,455,3
10558,268,2
10558,566,1
10558,236,3
10558,367,1
10558,320,2
10558,78,3
10558,373,4
10558,172,2
10558,262,1
10558,6,1
7504,450,4
7504,448,4
7504,423,3
7504,451,2
7504,363,3
7504,117,4
7504,430,4
7504,573,3
7504,176,1
7504,327,3
7504,573,3
7504,311,3
7504,472,1
7504,268,2
7504,277,3
7504,394,2
7504,313,2
7504,126,2
7504,471,4
7504,63,4
7504,186,2
7504,186,2
7504,442,4
7504,198,4
7504,172,4
7504,103,3
7504,373,4
7504,501,2
7504,120,3
7504,333,2
7504,221,3
7504,446,2
7504,430,3
7504,297,2
7504,169,2
7504,478,3
7504,167,3
7504,126,2
7504,207,2
7504,236,3
7504,148,4
7504,49,3
7504,389,2
7504,196,1
7504,223,2
7504,210,1
7504,325,1
7504,198,1
7504,556,2
7504,412,1
7504,500,2
7504,184,4
7504,542,2
7504,456,3
7504,172,3
7504,492,2
7504,103,3
7504,324,4
7504,301,1
7504,29,2
7504,537,1
7504,240,4
7504,253,1
7504,512,3
7504,144,1
7504,555,4
7504,333,2
7504,510,4
7504,156,3
7504,325,2
7504,516,1
7504,21,2
7504,235,1
7504,41,4
7504,51,1
7504,515,3
7504,200,3
7504,55,1
7504,548,3
7504,375,4
7504,122,3
7504,340,4
7504,440,2
7504,480,2
7504,58,1
7504,244,4
7504,131,3
7504,330,3
7504,412,4
7504,455,1
7504,268,4
7504,566,1
7504,236,2
7504,367,3
7504,320,4
7504,78,1
7504,373,4
7504,172,3
7504,262,2
7504,6,3
4371,450,3
4371,448,3
4371,423,1
4371,451,4
4371,363,3
4371,117,3
4371,430,1
4371,573,4
4371,176,2
4371,327,3
4371,573,1
4371,311,4
4371,472,2
4371,268,1
4371,277,4
4371,394,2
4371,313,1
4371,126,3
4371,471,4
4371,63,2
4371,186,2
4371,186,2
4371,442,4
4371,198,1
4371,172,3
4371,103,1
4371,373,4
4371,501,1
4371,120,2
4371,333,2
4371,221,4
4371,446,3
4371,430,4
4371,297,3
4371,169,3
4371,478,2
4371,167,3
4371,126,2
4371,207,3
4371,236,1
4371,148,3
4371,49,1
4371,389,3
4371,196,4
4371,223,4
4371,210,3
4371,325,4
4371,198,2
4371,556,3
4371,412,1
4371,500,4
4371,184,3
4371,542,4
4371,456,3
4371,172,4
4371,492,2
4371,103,2
4371,324,1
4371,301,3
4371,29,2
4371,537,1
4371,240,1
4371,253,4
4371,512,2
4371,144,1
4371,555,3
4371,333,4
4371,510,1
4371,156,1
4371,325,4
4371,516,2
4371,21,3
4371,235,1
4371,41,1
4371,51,3
4371,515,4
4371,200,2
4371,55,4
4371,548,2
4371,375,4
4371,122,1
4371,340,2
4371,440,4
4371,480,2
4371,58,2
4371,244,1
4371,131,3
4371,330,3
4371,412,2
4371,455,4
4371,268,1
4371,566,2
4371,236,3
4371,367,3
4371,320,3
4371,78,4
4371,373,4
4371,172,3
4371,262,2
4371,6,4
1443,450,1
1443,448,4
1443,423,1
1443,451,1
1443,363,3
1443,117,3
1443,430,4
1443,573,4
1443,176,1
1443,327,4
1443,573,4
1443,311,4
1443,472,1
1443,268,3
1443,277,3
1443,394,2
1443,313,1
1443,126,2
1443,471,3
1443,63,4
1443,186,4
1443,186,4
1443,442,1
1443,198,4
1443,172,4
1443,103,4
1443,373,2
1443,501,3
1443,120,2
1443,333,1
1443,221,2
1443,446,3
1443,430,1
1443,297,3
1443,169,3
1443,478,3
1443,167,4
1443,126,4
1443,207,4
1443,236,2
1443,148,3
1443,49,2
1443,389,2
1443,196,2
1443,223,4
1443,210,3
1443,325,3
1443,198,1
1443,556,2
1443,412,2
1443,500,2
1443,184,1
1443,542,3
1443,456,1
1443,172,1
1443,492,3
1443,103,3
1443,324,2
1443,301,4
1443,29,3
1443,537,3
1443,240,4
1443,253,1
1443,512,4
1443,144,1
1443,555,2
1443,333,3
1443,510,2
1443,156,3
1443,325,2
1443,516,1
1443,21,1
1443,235,2
1443,41,1
1443,51,2
1443,515,1
1443,200,4
1443,55,1
1443,548,4
1443,375,1
1443,122,3
1443,340,3
1443,440,4
1443,480,4
1443,58,4
1443,244,4
1443,131,1
1443,330,2
1443,412,4
1443,455,3
1443,268,2
1443,566,3
1443,236,4
1443,367,3
1443,320,2
1443,78,4
1443,373,4
1443,172,3
1443,262,2
1443,6,1
8396,450,2
8396,448,3
8396,423,1
8396,451,1
8396,363,3
8396,117,3
8396,430,4
8396,573,1
8396,176,4
8396,327,1
8396,573,3
8396,311,1
8396,472,3
8396,268,2
8396,277,2
8396,394,4
8396,313,4
8396,126,1
8396,471,3
8396,63,3
8396,186,1
8396,186,4
8396,442,4
8396,198,3
8396,172,3
8396,103,1
8396,373,1
8396,501,3
8396,120,2
8396,333,4
8396,221,4
8396,446,2
8396,430,2
8396,297,3
8396,169,4
8396,478,4
8396,167,4
8396,126,2
8396,207,4
8396,236,1
8396,148,4
8396,49,1
8396,389,1
8396,196,4
8396,223,3
8396,210,4
8396,325,4
8396,198,4
8396,556,3
8396,412,3
8396,500,3
8396,184,2
8396,542,1
8396,456,1
8396,172,1
8396,492,4
8396,103,4
8396,324,1
8396,301,4
8396,29,1
8396,537,2
8396,240,4
8396,253,2
8396,512,4
8396,144,1
8396,555,3
8396,333,1
8396,510,1
8396,156,3
8396,325,1
8396,516,4
8396,21,3
8396,235,2
8396,41,3
8396,51,3
8396,515,2
8396,200,4
8396,55,2
8396,548,3
8396,375,4
8396,122,4
8396,340,2
8396,440,3
8396,480,1
8396,58,3
8396,244,1
8396,131,4
8396,330,3
8396,412,4
8396,455,2
8396,268,3
8396,566,4
8396,236,4
8396,367,1
8396,320,1
8396,78,1
8396,373,4
8396,172,2
8396,262,3
8396,6,1
9828,450,3
9828,448,2
9828,423,4
9828,451,2
9828,363,4
9828,117,2
9828,430,3
9828,573,2
9828,176,1
9828,327,3
9828,573,1
9828,311,1
9828,472,2
9828,268,3
9828,277,3
9828,394,4
9828,313,4
9828,126,1
9828,471,1
9828,63,4
9828,186,1
9828,186,1
9828,442,1
9828,198,3
9828,172,4
9828,103,2
9828,373,3
9828,501,3
9828,120,3
9828,333,4
9828,221,2
9828,446,1
9828,430,3
9828,297,1
9828,169,1
9828,478,1
9828,167,2
9828,126,2
9828,207,4
9828,236,2
9828,148,2
9828,49,4
9828,389,3
9828,196,2
9828,223,2
9828,210,4
9828,325,4
9828,198,4
9828,556,2
9828,412,3
9828,500,2
9828,184,2
9828,542,2
9828,456,3
9828,172,2
9828,492,2
9828,103,1
9828,324,1
9828,301,3
9828,29,1
9828,537,2
9828,240,3
9828,253,4
9828,512,2
9828,144,4
9828,555,3
9828,333,4
9828,510,3
9828,156,4
9828,325,4
9828,516,2
9828,21,2
9828,235,3
9828,41,2
9828,51,2
9828,515,3
9828,200,3
9828,55,4
9828,548,2
9828,375,2
9828,122,1
9828,340,2
9828,440,2
9828,480,1
9828,58,1
9828,244,2
9828,131,2
9828,330,2
9828,412,1
9828,455,4
9828,268,2
9828,566,1
9828,236,3
9828,367,1
9828,320,1
9828,78,2
9828,373,2
9828,172,1
9828,262,2
9828,6,4
2183,450,2
2183,448,2
2183,423,4
2183,451,3
2183,363,1
2183,117,2
2183,430,1
2183,573,4
2183,176,1
2183,327,4
2183,573,1
2183,311,4
2183,472,2
2183,268,1
2183,277,1
2183,394,2
2183,313,1
2183,126,3
2183,471,1
2183,63,4
2183,186,2
2183,186,4
2183,442,3
2183,198,3
2183,172,2
2183,103,4
2183,373,1
2183,501,3
2183,120,2
2183,333,4
2183,221,2
2183,446,4
2183,430,1
2183,297,4
2183,169,3
2183,478,1
2183,167,4
2183,126,2
2183,207,4
2183,236,1
2183,148,4
2183,49,3
2183,389,3
2183,196,4
2183,223,4
2183,210,4
2183,325,2
2183,198,4
2183,556,2
2183,412,4
2183,500,1
2183,184,2
2183,542,3
2183,456,2
2183,172,1
2183,492,2
2183,103,1
2183,324,3
2183,301,3
2183,29,3
2183,537,2
2183,240,1
2183,253,4
2183,512,3
2183,144,1
2183,555,1
2183,333,2
2183,510,2
2183,156,1
2183,325,2
2183,516,2
2183,21,1
2183,235,2
2183,41,1
2183,51,3
2183,515,2
2183,200,4
2183,55,4
2183,548,2
2183,375,3
2183,122,1
2183,340,4
2183,440,4
2183,480,1
2183,58,3
2183,244,4
2183,131,1
2183,330,3
2183,412,4
2183,455,2
2183,268,2
2183,566,3
2183,236,1
2183,367,4
2183,320,4
2183,78,1
2183,373,1
2183,172,4
2183,262,4
2183,6,2
8528,450,2
8528,448,3
8528,423,4
8528,451,1
8528,363,3
8528,117,3
8528,430,1
8528,573,2
8528,176,1
8528,327,1
8528,573,1
8528,311,4
8528,472,1
8528,268,2
8528,277,4
8528,394,1
8528,313,1
8528,126,1
8528,471,2
8528,63,4
8528,186,2
8528,186,4
8528,442,1
8528,198,2
8528,172,1
8528,103,2
8528,373,1
8528,501,4
8528,120,1
8528,333,4
8528,221,3
8528,446,3
8528,430,3
8528,297,1
8528,169,4
8528,478,4
8528,167,1
8528,126,2
8528,207,1
8528,236,4
8528,148,3
8528,49,1
8528,389,1
8528,196,1
8528,223,3
8528,210,4
8528,325,3
8528,198,4
8528,556,1
8528,412,4
8528,500,4
8528,184,3
8528,542,3
8528,456,4
8528,172,1
8528,492,3
8528,103,3
8528,324,1
8528,301,3
8528,29,4
8528,537,4
8528,240,4
8528,253,1
8528,512,1
8528,144,1
8528,555,2
8528,333,2
8528,510,1
8528,156,1
8528,325,1
8528,516,2
8528,21,1
8528,235,1
8528,41,2
8528,51,4
8528,515,2
8528,200,4
8528,55,3
8528,548,3
8528,375,1
8528,122,2
8528,340,3
8528,440,2
8528,480,4
8528,58,3
8528,244,1
8528,131,1
8528,330,4
8528,412,1
8528,455,2
8528,268,4
8528,566,1
8528,236,3
8528,367,3
8528,320,4
8528,78,3
8528,373,3
8528,172,1
8528,262,2
8528,6,3
4036,450,4
4036,448,2
4036,423,2
4036,451,1
4036,363,4
4036,117,2
4036,430,2
4036,573,1
4036,176,2
4036,327,1
4036,573,3
4036,311,2
4036,472,1
4036,268,4
4036,277,2
4036,394,1
4036,313,1
4036,126,3
4036,471,1
4036,63,1
4036,186,4
4036,186,4
4036,442,2
4036,198,3
4036,172,4
4036,103,4
4036,373,2
4036,501,2
4036,120,2
4036,333,2
4036,221,4
4036,446,3
4036,430,4
4036,297,3
4036,169,3
4036,478,1
4036,167,3
4036,126,1
4036,207,3
4036,236,1
4036,148,1
4036,49,3
4036,389,2
4036,196,1
4036,223,2
4036,210,2
4036,325,3
4036,198,1
4036,556,4
4036,412,3
4036,500,4
4036,184,2
4036,542,4
4036,456,4
4036,172,2
4036,492,3
4036,103,4
4036,324,4
4036,301,4
4036,29,3
4036,537,2
4036,240,3
4036,253,2
4036,512,2
4036,144,3
4036,555,3
4036,333,1
4036,510,2
4036,156,4
4036,325,3
4036,516,4
4036,21,4
4036,235,2
4036,41,4
4036,51,1
4036,515,2
4036,200,3
4036,55,1
4036,548,3
4036,375,1
4036,122,3
4036,340,1
4036,440,3
4036,480,3
4036,58,4
4036,244,1
4036,131,4
4036,330,4
4036,412,2
4036,455,3
4036,268,4
4036,566,4
4036,236,2
4036,367,2
4036,320,3
4036,78,3
4036,373,2
4036,172,4
4036,262,4
4036,6,1
18157,450,1
18157,448,2
18157,423,2
18157,451,2
18157,363,1
18157,117,4
18157,430,1
18157,573,1
18157,176,4
18157,327,3
18157,573,4
18157,311,4
18157,472,3
18157,268,3
18157,277,2
18157,394,4
18157,313,4
18157,126,2
18157,471,4
18157,63,2
18157,186,4
18157,186,3
18157,442,3
18157,198,3
18157,172,4
18157,103,1
18157,373,3
18157,501,4
18157,120,1
18157,333,1
18157,221,3
18157,446,2
18157,430,2
18157,297,1
18157,169,1
18157,478,2
18157,167,3
18157,126,1
18157,207,4
18157,236,1
18157,148,4
18157,49,4
18157,389,3
18157,196,3
18157,223,4
18157,210,3
18157,325,2
18157,198,3
18157,556,4
18157,412,2
18157,500,2
18157,184,1
18157,542,4
18157,456,4
18157,172,2
18157,492,3
18157,103,1
18157,324,2
18157,301,4
18157,29,4
18157,537,2
18157,240,2
18157,253,2
18157,512,4
18157,144,3
18157,555,4
18157,333,1
18157,510,2
18157,156,2
18157,325,2
18157,516,2
18157,21,4
18157,235,1
18157,41,3
18157,51,1
18157,515,4
18157,200,2
18157,55,3
18157,548,2
18157,375,1
18157,122,2
18157,340,1
18157,440,3
18157,480,3
18157,58,4
18157,244,3
18157,131,3
18157,330,2
18157,412,2
18157,455,3
18157,268,3
18157,566,3
18157,236,1
18157,367,3
18157,320,1
18157,78,3
18157,373,1
18157,172,2
18157,262,3
18157,6,3
10645,450,4
10645,448,3
10645,423,4
10645,451,1
10645,363,3
10645,117,2
10645,430,2
10645,573,2
10645,176,2
