user_id,genre_id
5330,35
5330,27
5330,36
5331,80
5331,36
5331,53
5332,10402
5332,28
5332,14
5333,35
5333,12
5333,878
5334,10752
5334,10769
5335,16
5335,28
5335,10751
5336,80
5336,27
5337,10769
5337,36
5338,9648
5338,99
5338,14
5339,10752
5339,28
5339,53
5340,9648
5340,28
5340,878
5341,9648
5341,10752
5341,36
5342,10769
5342,99
5342,14
5343,10752
5343,10402
5343,10751
5344,53
5344,10751
5345,35
5345,28
5345,37
5346,10769
5346,36
5346,12
5347,99
5347,10402
5347,27
5348,16
5348,28
5348,37
5349,9648
5349,99
5350,18
5350,37
5351,80
5351,35
5351,14
5352,10770
5352,14
5353,10402
5353,27
5353,10749
5354,9648
5354,36
5354,878
5355,10402
5355,10770
5355,27
5356,9648
5356,27
5356,53
5357,10402
5357,12
5357,10751
5358,80
5358,9648
5359,35
5359,53
5359,10749
5360,10402
5360,27
5360,10749
5361,10752
5361,35
5361,10751
5362,9648
5362,28
5362,878
5363,9648
5363,80
5363,28
5364,18
5364,53
5364,10751
5365,10402
5365,18
5365,53
5366,80
5366,10402
5366,10751
5367,16
5367,99
5367,28
5368,10770
5368,12
5369,10769
5369,35
5369,37
5370,36
5370,10749
5371,27
5371,35
5372,16
5372,10402
5372,28
5373,99
5373,878
5373,14
5374,80
5374,99
5374,10751
5375,10402
5375,10770
5375,99
5376,10770
5376,10749
5376,14
5377,16
5377,27
5377,53
5378,80
5378,10769
5378,28
5379,80
5379,53
5379,14
5380,80
5380,12
5380,28
5381,28
5381,878
5382,35
5382,36
5383,16
5383,10769
5383,18
5384,18
5384,36
5384,37
5385,80
5385,35
5385,53
5386,10402
5386,16
5386,18
5387,16
5387,878
5387,14
5388,80
5388,12
5388,36
5389,10752
5389,18
5389,35
5390,53
5390,36
5390,37
5391,80
5391,10402
5391,99
5392,10770
5392,12
5392,37
5393,9648
5393,99
5393,28
5394,18
5394,28
5394,53
5395,36
5395,37
5395,14
5396,878
5396,99
5396,14
5397,16
5397,10770
5397,10751
5398,10752
5398,36
5398,10749
5399,10752
5399,878
5399,10751
5400,80
5400,37
5400,53
5401,9648
5401,10749
5401,10751
5402,10402
5402,28
5402,14
5403,28
5403,12
5403,10751
5404,10402
5404,99
5404,10749
5405,10752
5405,10749
5405,10751
5406,10770
5406,99
5406,12
5407,9648
5407,99
5407,36
5408,80
5408,99
5408,28
5409,9648
5409,10749
5409,14
5410,16
5410,10769
5411,16
5411,18
5411,12
5412,10402
5412,12
5413,35
5413,28
5413,10749
5414,9648
5414,27
5414,12
5415,80
5415,12
5415,37
5416,99
5416,18
5416,27
5417,9648
5417,10752
5417,28
5418,27
5418,12
5418,10751
5419,12
5419,53
5419,10751
5420,10769
5420,18
5421,10752
5421,36
5421,53
5422,10770
5422,28
5422,36
5423,9648
5423,10402
5423,37
5424,9648
5424,80
5424,36
5425,28
5425,10749
5425,878
5426,35
5426,99
5426,37
5427,16
5427,10769
5427,10751
5428,80
5428,37
5428,10751
5429,16
5429,10402
5429,10749
5430,9648
5430,18
5430,12
5431,10752
5431,10769
5431,35
5432,80
5432,12
5432,878
5433,10752
5433,10769
5433,53
5434,10769
5434,10770
5434,28
5435,10752
5435,16
5435,18
5436,12
5436,878
5436,36
5437,80
5437,35
5437,36
5438,16
5438,99
5438,10751
5439,10769
5439,10770
5439,18
5440,28
5440,878
5440,10751
5441,878
5441,14
5442,36
5442,53
5443,80
5443,36
5443,53
5444,10402
5444,99
5444,12
5445,10752
5445,10769
5445,80
5446,10752
5446,10402
5446,14
5447,16
5447,27
5447,53
5448,37
5448,27
5448,53
5449,10402
5449,12
5449,37
5450,10752
5450,35
5450,99
5451,36
5451,53
5451,10751
5452,99
5452,27
5452,35
5453,37
5453,27
5453,10749
5454,10769
5454,14
5454,10751
5455,16
5455,80
5455,36
5456,10402
5456,53
5456,10751
5457,80
5457,10770
5457,28
5458,10752
5458,10770
5459,12
5459,10751
5460,36
5460,10749
5461,10770
5461,12
5461,10749
5462,27
5462,878
5462,10751
5463,10402
5463,10770
5463,53
5464,10402
5464,37
5464,10751
5465,10752
5465,18
5465,878
5466,10402
5466,10770
5466,35
5467,10752
5467,27
5467,10751
5468,10769
5468,27
5468,36
5469,36
5469,12
5469,14
5470,35
5470,28
5470,10749
5471,18
5471,12
5471,878
5472,10770
5472,12
5472,28
5473,10752
5473,27
5473,14
5474,35
5474,14
5474,10751
5475,16
5475,35
5475,36
5476,27
5476,28
5476,10751
5477,10402
5477,12
5477,10751
5478,9648
5478,28
5478,10749
5479,80
5479,27
5479,10751
5480,9648
5480,35
5480,10749
5481,10402
5481,27
5481,10751
5482,10752
5482,36
5482,10751
5483,28
5483,878
5484,16
5484,10769
5484,53
5485,37
5485,53
5486,10770
5486,99
5486,14
5487,10752
5487,10769
5487,10770
5488,10769
5488,10402
5488,14
5489,10402
5489,18
5489,12
5490,16
5490,80
5491,10752
5491,53
5492,10769
5492,12
5492,37
5493,16
5493,27
5493,53
5494,16
5494,80
5494,53
5495,80
5495,37
5495,10749
5496,12
5496,878
5496,10751
5497,36
5497,14
5498,80
5498,99
5498,14
5499,9648
5499,27
5499,28
5500,80
5500,10752
5500,37
5501,16
5501,80
5501,99
5502,10770
5502,35
5502,10751
5503,10752
5503,878
5503,10751
5504,9648
5504,10749
5504,53
5505,99
5505,12
5506,28
5506,10749
5506,878
5507,18
5507,36
5507,53
5508,10752
5508,37
5508,14
5509,35
5509,12
5509,878
5510,9648
5510,10769
5510,36
5511,10402
5511,10770
5511,878
5512,16
5512,12
5513,28
5513,53
5513,10751
5514,9648
5514,35
5514,99
5515,80
5515,9648
5516,18
5516,12
5516,14
5517,10752
5517,28
5517,14
5518,80
5518,10402
5518,53
5519,10749
5519,53
5519,37
5520,16
5520,37
5521,9648
5521,18
5521,36
5522,99
5522,10402
5522,27
5523,9648
5523,99
5523,12
5524,10770
5524,12
5524,53
5525,10769
5525,36
5525,28
5526,10752
5526,18
5526,36
5527,16
5527,99
5527,35
5528,16
5528,99
5528,10751
5529,9648
5529,10749
5529,10751
5530,53
5530,35
5530,37
5531,37
5531,36
5531,10749
5532,28
5532,878
5533,80
5533,10752
5534,27
5534,37
5535,16
5535,36
5535,9648
5536,18
5536,36
5536,14
5537,10752
5537,80
5537,36
5538,9648
5538,10402
5538,37
5539,35
5539,12
5539,53
5540,10752
5540,35
5540,28
5541,80
5541,10770
5542,16
5542,10769
5542,37
5543,37
5543,878
5544,27
5544,36
5544,12
5545,10752
5545,10749
5545,10751
5546,10402
5546,27
5546,37
5547,28
5547,36
5547,37
5548,80
5548,10769
5548,37
5549,10752
5549,10770
5549,36
5550,27
5550,12
5550,10749
5551,10770
5551,36
5551,53
5552,37
5552,28
5552,10749
5553,18
5553,37
5553,14
5554,80
5554,16
5554,35
5555,10770
5555,10749
5556,12
5556,53
5556,878
5557,12
5557,53
5557,878
5558,9648
5558,10769
5558,99
5559,28
5559,53
5559,878
5560,9648
5560,10752
5561,10752
5561,80
5561,53
5562,9648
5562,27
5562,10749
5563,10749
5563,37
5564,80
5564,12
5564,36
5565,16
5565,35
5565,12
5566,99
5566,35
5566,9648
5567,10402
5567,18
5567,37
5568,80
5568,12
5568,9648
5569,9648
5569,99
5569,10751
5570,80
5570,10769
5570,10751
5571,10402
5571,18
5571,28
5572,16
5572,878
5572,14
5573,10770
5573,36
5574,16
5574,10402
5574,878
5575,16
5575,99
5575,28
5576,36
5576,10751
5577,16
5577,10749
5577,10751
5578,36
5578,28
5578,10751
5579,10770
5579,14
5580,28
5580,36
5581,9648
5581,99
5581,35
5582,10402
5582,35
5582,53
5583,80
5583,37
5584,10749
5584,35
5584,53
5585,16
5585,10752
5585,10751
5586,16
5586,10402
5586,35
5587,80
5587,27
5587,12
5588,18
5588,28
5588,37
5589,10752
5589,28
5589,878
5590,12
5590,37
5590,878
5591,9648
5591,28
5591,14
5592,10769
5592,27
5592,53
5593,80
5593,16
5593,12
5594,18
5594,12
5595,10752
5595,27
5595,878
5596,9648
5596,10402
5596,27
5597,9648
5597,10769
5597,28
5598,35
5598,28
5598,14
5599,16
5599,10752
5599,14
5600,12
5600,28
5600,878
5601,10402
5601,12
5601,14
5602,10752
5602,9648
5602,878
5603,10770
5603,36
5603,37
5604,80
5604,99
5604,28
5605,99
5605,36
5606,10402
5606,37
5607,28
5607,53
5607,36
5608,16
5608,27
5608,12
5609,16
5609,12
5609,14
5610,10752
5610,10749
5610,9648
5611,10752
5611,18
5611,10749
5612,10770
5612,28
5612,37
5613,80
5613,28
5613,37
5614,9648
5614,16
5614,10402
5615,10402
5615,37
5615,14
5616,10770
5616,99
5616,878
5617,80
5617,35
5618,99
5618,28
5619,10402
5619,37
5619,10751
5620,9648
5620,80
5620,36
5621,10752
5621,37
5621,10751
5622,12
5622,53
5622,878
5623,35
5623,53
5623,10751
5624,80
5624,28
5624,12
5625,9648
5625,10769
5625,10770
5626,10402
5626,878
5627,16
5627,53
5627,14
5628,27
5628,53
5628,14
5629,10402
5629,10770
5630,9648
5630,14
5630,10751
5631,28
5631,10749
5631,14
5632,9648
5632,99
5633,10769
5633,18
5633,878
5634,9648
5634,16
5634,35
5635,16
5635,12
5635,10749
5636,10752
5636,99
5636,14
5637,10769
5637,99
5637,36
5638,9648
5638,878
5638,10751
5639,10769
5639,37
5640,80
5640,53
5640,10749
5641,16
5641,80
5641,53
5642,28
5642,10751
5643,9648
5643,10769
5643,36
5644,27
5644,10752
5644,99
5645,9648
5645,10402
5645,35
5646,16
5646,10749
5646,14
5647,16
5647,28
5648,80
5648,16
5648,36
5649,16
5649,10402
5649,18
5650,35
5650,99
5651,9648
5651,10402
5651,12
5652,28
5652,53
5652,14
5653,80
5653,10770
5653,27
5654,9648
5654,12
5654,14
5655,80
5655,10770
5655,36
5656,16
5656,27
5656,878
5657,10769
5657,37
5657,53
5658,10770
5658,36
5658,878
5659,16
5659,27
5659,9648
5660,16
5660,18
5660,35
5661,10770
5661,18
5661,878
5662,9648
5662,878
5663,80
5663,37
5663,10751
5664,18
5664,36
5664,878
5665,10402
5665,18
5665,28
5666,9648
5666,80
5666,878
5667,10752
5667,18
5667,99
5668,10749
5668,878
5668,10751
5669,35
5669,53
5669,14
5670,80
5670,12
5670,10749
5671,9648
5671,10770
5671,10751
5672,878
5672,10749
5672,14
5673,12
5673,14
5674,53
5674,10751
5675,99
5675,36
5675,878
5676,16
5676,37
5676,878
5677,16
5677,10749
5677,37
5678,10770
5678,27
5678,53
5679,80
5679,10402
5679,878
5680,10769
5680,28
5680,10749
5681,10752
5681,18
5681,12
5682,9648
5682,35
5682,12
5683,9648
5683,10749
5684,16
5684,53
5684,37
5685,10770
5685,35
5685,28
5686,16
5686,10402
5686,10751
5687,9648
5687,36
5687,878
5688,16
5688,10770
5688,53
5689,10752
5689,12
5689,14
5690,10752
5690,36
5690,10749
5691,9648
5691,18
5691,878
5692,16
5692,10402
5693,99
5693,53
5694,10770
5694,10749
5694,14
5695,10402
5695,12
5695,28
5696,10752
5696,99
5696,27
5697,10749
5697,12
5697,37
5698,36
5698,53
5698,10751
5699,27
5699,12
5699,10751
5700,10749
5700,27
5700,37
5701,10769
5701,10770
5702,9648
5702,36
5702,28
5703,18
5703,28
5704,16
5704,35
5704,53
5705,12
5705,53
5706,16
5706,27
5707,10769
5707,18
5707,27
5708,99
5708,10749
5709,80
5709,16
5709,10749
5710,9648
5710,10770
5711,10402
5711,18
5711,10751
5712,10402
5712,10770
5712,37
5713,27
5713,99
5713,14
5714,12
5714,878
5714,10751
5715,16
5715,99
5716,10402
5716,28
5717,9648
5717,10769
5717,10402
5718,99
5718,27
5718,53
5719,9648
5719,53
5719,878
5720,9648
5720,99
5720,28
5721,9648
5721,10770
5721,10749
5722,10769
5722,18
5722,99
5723,16
5723,80
5723,35
5724,9648
5724,53
5724,878
5725,16
5725,18
5725,12
5726,10402
5726,99
5726,10751
5727,99
5727,27
5727,53
5728,10752
5728,35
5728,10751
5729,80
5729,16
5729,53
5730,10752
5730,99
5730,28
5731,10769
5731,10402
5731,10751
5732,10769
5732,10402
5732,27
5733,10402
5733,37
5733,10749
5734,16
5734,99
5735,9648
5735,12
5735,14
5736,80
5736,16
5736,28
5737,10752
5737,35
5737,53
5738,18
5738,10749
5739,10402
5739,27
5739,36
5740,9648
5740,10402
5740,53
5741,99
5741,37
5741,10751
5742,37
5742,878
5742,14
5743,37
5743,878
5743,10751
5744,9648
5744,27
5744,10751
5745,10752
5745,10402
5745,53
5746,10402
5746,37
5746,14
5747,16
5747,28
5747,10749
5748,12
5748,14
5748,10751
5749,36
5749,37
5750,18
5750,35
5751,10402
5751,53
5751,10751
5752,80
5752,9648
5752,14
5753,9648
5753,878
5753,14
5754,10749
5754,10770
5754,37
5755,37
5755,53
5755,878
5756,35
5756,53
5756,10751
5757,80
5757,16
5758,9648
5758,10770
5758,37
5759,9648
5759,10770
5759,27
5760,10752
5760,10770
5760,53
5761,16
5761,10402
5761,53
5762,99
5762,36
5762,10749
5763,18
5763,27
5763,36
5764,18
5764,37
5764,14
5765,9648
5765,10770
5765,36
5766,80
5766,10752
5766,18
5767,16
5767,10770
5767,18
5768,10402
5768,99
5768,14
5769,10770
5769,10402
5769,99
5770,27
5770,36
5770,10749
5771,18
5771,10749
5771,10751
5772,10402
5772,53
5772,878
5773,10752
5773,14
5773,10751
5774,10402
5774,878
5775,80
5775,16
5775,10752
5776,9648
5776,12
5776,28
5777,9648
5777,99
5777,10751
5778,18
5778,10749
5778,10751
5779,10770
5779,12
5779,10749
5780,10752
5780,10402
5780,36
5781,16
5781,36
5781,53
5782,10752
5782,99
5782,27
5783,80
5783,35
5783,27
5784,99
5784,12
5784,53
5785,10770
5785,28
5786,9648
5786,10402
5786,37
5787,80
5787,53
5787,14
5788,37
5788,10751
5789,35
5789,36
5789,10749
5790,878
5790,28
5790,14
5791,9648
5791,27
5791,53
5792,9648
5792,10402
5792,10749
5793,10770
5793,35
5793,12
5794,27
5794,53
5794,10751
5795,10752
5795,12
5795,878
5796,9648
5796,10770
5796,53
5797,80
5797,10749
5797,14
5798,10769
5798,53
5798,10751
5799,10769
5799,36
5799,28
5800,27
5800,53
5800,14
5801,18
5801,36
5801,53
5802,10752
5802,99
5802,878
5803,10402
5803,10749
5804,10752
5804,80
5804,27
5805,80
5805,10402
5806,10770
5806,878
5806,14
5807,99
5807,18
5807,35
5808,16
5808,10402
5808,14
5809,10770
5809,12
5810,10770
5810,18
5810,12
5811,80
5811,27
5811,878
5812,16
5812,53
5813,10402
5813,10749
5813,10751
5814,878
5814,14
5815,878
5815,28
5815,14
5816,16
5816,10752
5816,10751
5817,53
5817,10751
5818,10769
5818,27
5818,36
5819,16
5819,99
5819,35
5820,10770
5820,36
5821,99
5821,12
5821,53
5822,18
5822,10770
5822,878
5823,16
5823,18
5823,28
5824,10752
5824,18
5824,10402
5825,12
5825,10749
5825,14
5826,28
5826,10749
5826,10751
5827,80
5827,18
5827,28
5828,18
5828,878
5828,10751
5829,80
5829,10402
5829,10749
5830,36
5830,878
5831,10752
5831,10770
5831,10402
5832,10752
5832,10769
5832,35
5833,12
5833,37
5833,14
5834,18
5834,12
5834,10751
5835,9648
5835,10770
5835,878
5836,10769
5836,12
5836,10749
5837,10752
5837,10402
5837,99
5838,35
5838,12
5838,14
5839,10752
5839,10770
5839,878
5840,10402
5840,27
5840,10751
5841,18
5841,27
5841,37
5842,10752
5842,10770
5842,14
5843,10769
5843,35
5843,878
5844,80
5844,10752
5844,14
5845,9648
5845,10752
5845,28
5846,9648
5846,28
5846,14
5847,10752
5847,12
5847,10751
5848,10770
5848,99
5848,10749
5849,80
5849,36
5849,14
5850,10770
5850,28
5850,10749
5851,9648
5851,10769
5851,37
5852,10402
5852,18
5852,27
5853,99
5853,12
5854,10752
5854,35
5854,28
5855,9648
5855,10770
5855,27
5856,80
5856,16
5856,35
5857,10752
5857,10402
5857,53
5858,12
5858,10749
5858,10751
5859,9648
5859,36
5859,878
5860,10402
5860,36
5860,10749
5861,35
5861,36
5861,37
5862,10769
5862,12
5862,10749
5863,10752
5863,12
5863,28
5864,16
5864,10402
5864,12
5865,36
5865,53
5865,10751
5866,10402
5866,14
5867,16
5867,10402
5867,12
5868,9648
5868,37
5868,14
5869,35
5869,28
5869,10751
5870,10752
5870,35
5870,36
5871,12
5871,37
5871,14
5872,10402
5872,10770
5872,37
5873,9648
5873,27
5873,10751
5874,37
5874,10749
5874,10751
5875,99
5875,36
5875,53
5876,10769
5876,18
5876,36
5877,80
5877,37
5877,9648
5878,16
5878,27
5878,10749
5879,9648
5879,18
5879,14
5880,10770
5880,12
5880,14
5881,10752
5881,10402
5881,878
5882,9648
5882,10749
5882,10751
5883,10769
5883,18
5883,10749
5884,80
5884,10770
5884,10751
5885,10402
5885,37
5885,14
5886,99
5886,27
5886,28
5887,9648
5887,36
5887,37
5888,10769
5888,10402
5888,18
5889,10769
5889,10770
5889,878
5890,10752
5890,12
5890,878
5891,27
5891,36
5891,10749
5892,37
5892,27
5892,53
5893,10752
5893,10751
5894,27
5894,35
5894,28
5895,10402
5895,10749
5895,878
5896,16
5896,99
5896,14
5897,10752
5897,10749
5897,37
5898,16
5898,10770
5898,35
5899,16
5899,10752
5899,80
5900,16
5900,36
5900,878
5901,16
5901,10752
5901,10769
5902,10769
5902,14
5902,10751
5903,10752
5903,36
5903,10749
5904,9648
5904,12
5904,878
5905,10402
5905,12
5905,37
5906,10770
5906,18
5907,16
5907,12
5907,36
5908,80
5908,10770
5908,36
5909,9648
5909,28
5909,37
5910,10402
5910,37
5910,53
5911,9648
5911,10402
5911,14
5912,18
5912,36
5912,10749
5913,10749
5913,99
5913,53
5914,10402
5914,14
5914,10751
5915,16
5915,10769
5915,10752
5916,35
5916,10749
5916,14
5917,80
5917,10749
5918,10752
5918,36
5918,37
5919,80
5919,10402
5919,37
5920,10769
5920,14
5920,10751
5921,10769
5921,12
5921,878
5922,10770
5922,99
5922,10749
5923,80
5923,10770
5923,12
5924,18
5924,99
5924,36
5925,10752
5925,16
5925,14
5926,10770
5926,10749
5926,10751
5927,10770
5927,36
5927,10749
5928,10402
5928,36
5929,10402
5930,10770
5930,14
5931,9648
5931,10769
5931,53
5932,10769
5932,10770
5932,10751
5933,10770
5933,18
5933,28
5934,10769
5934,10402
5934,35
5935,10752
5935,28
5935,10749
5936,10769
5936,10770
5936,28
5937,36
5937,53
5937,14
5938,9648
5938,35
5938,53
5939,80
5939,28
5939,53
5940,9648
5940,35
5940,14
5941,10770
5941,99
5941,28
5942,10770
5942,99
5942,10751
5943,16
5943,28
5943,53
5944,10752
5944,37
5944,53
5945,10402
5945,12
5945,878
5946,10770
5946,12
5946,36
5947,10402
5947,878
5947,14
5948,27
5948,36
5948,53
5949,10402
5949,10770
5949,99
5950,10770
5950,99
5950,12
5951,16
5951,10769
5951,14
5952,10752
5952,10769
5952,80
5953,18
5953,53
5953,878
5954,18
5954,12
5954,10751
5955,18
5955,99
5955,878
5956,80
5956,10402
5956,27
5957,10770
5957,27
5958,80
5958,10770
5958,36
5959,16
5959,10749
5959,10751
5960,10402
5960,18
5961,10749
5961,36
5961,28
5962,80
5962,9648
5963,80
5963,10769
5963,53
5964,18
5964,36
5964,14
5965,80
5965,36
5966,27
5966,10749
5967,9648
5967,10749
5967,878
5968,99
5968,53
5969,10402
5969,28
5970,10769
5970,878
5970,14
5971,10770
5971,12
5972,10752
5972,80
5972,27
5973,10769
5973,18
5973,14
5974,16
5974,18
5974,37
5975,9648
5975,27
5975,28
5976,18
5976,35
5976,37
5977,10752
5977,10749
5977,10751
5978,9648
5978,10752
5978,28
5979,80
5979,35
5980,10752
5980,35
5980,878
5981,16
5981,12
5981,10751
5982,80
5982,18
5982,37
5983,27
5983,99
5983,37
5984,16
5984,10769
5984,37
5985,9648
5985,10752
5985,14
5986,10402
5986,28
5986,14
5987,80
5987,16
5987,10751
5988,9648
5988,10770
5988,10402
5989,10402
5989,35
5989,10751
5990,10749
5990,99
5990,53
5991,36
5991,10749
5991,878
5992,9648
5992,99
5993,99
5993,36
5993,878
5994,80
5994,37
5994,10751
5995,80
5995,18
5995,10751
5996,27
5996,10749
5996,10751
5997,99
5997,12
5997,37
5998,16
5998,35
5998,10749
5999,10752
5999,35
5999,14
6000,27
6000,10402
6000,35
6001,16
6001,27
6001,14
6002,18
6002,35
6002,10751
6003,10402
6003,28
6003,12
6004,16
6004,99
6004,9648
6005,80
6005,10402
6005,36
6006,10770
6006,28
6006,10751
6007,16
6007,36
6007,10751
6008,10769
6008,36
6008,10751
6009,16
6009,10402
6009,9648
6010,99
6010,10402
6010,35
6011,10752
6011,53
6011,14
6012,878
6012,14
6013,16
6013,27
6013,12
6014,99
6014,37
6014,878
6015,18
6015,27
6015,878
6016,9648
6016,99
6016,12
6017,10770
6017,99
6017,53
6018,10402
6018,18
6018,37
6019,10752
6019,16
6019,80
6020,28
6020,53
6020,14
6021,99
6021,36
6021,10749
6022,10402
6022,35
6023,16
6023,10752
6023,27
6024,10770
6024,28
6024,37
6025,35
6025,14
6025,10751
6026,10402
6026,37
6026,10751
6027,35
6027,27
6027,37
6028,80
6028,10770
6028,10751
6029,9648
6029,12
6029,14
6030,10402
6030,18
6030,27
6031,10770
6031,37
6031,14
6032,10769
6032,99
6033,9648
6033,10769
6033,12
6034,16
6034,10769
6034,53
6035,80
6035,16
6035,14
6036,10752
6036,12
6036,14
6037,80
6037,9648
6037,14
6038,10402
6038,28
6039,16
6039,10770
6039,10749
6040,99
6040,35
6040,12
6041,10752
6041,16
6041,53
6042,10769
6042,10770
6043,35
6043,10749
6043,878
6044,10770
6044,27
6044,36
6045,10752
6045,27
6045,10749
6046,10769
6046,27
6046,878
6047,10752
6047,10769
6047,18
6048,16
6048,10402
6049,10752
6049,10770
6049,35
6050,10769
6050,18
6050,37
6051,18
6051,27
6051,10751
6052,80
6052,10770
6052,10749
6053,9648
6053,18
6054,10770
6054,10749
6054,878
6055,10752
6055,35
6055,27
6056,16
6056,10770
6057,35
6057,36
6057,53
6058,10770
6058,99
6058,10749
6059,10769
6059,37
6060,10752
6060,10402
6061,10770
6061,28
6061,53
6062,18
6062,14
6062,10751
6063,80
6063,27
6063,28
6064,9648
6064,12
6064,10751
6065,16
6065,99
6065,878
6066,10769
6066,10402
6066,878
6067,10749
6067,27
6067,53
6068,10402
6068,10770
6068,10749
6069,16
6069,10770
6069,99
6070,10752
6070,10770
6071,10769
6071,99
6071,36
6072,10769
6072,28
6072,53
6073,9648
6073,53
6074,10752
6074,27
6074,28
6075,16
6075,27
6076,9648
6076,80
6076,99
6077,18
6077,28
6077,12
6078,37
6078,36
6078,12
6079,35
6079,99
6079,53
6080,9648
6080,16
6080,14
6081,99
6081,37
6081,878
6082,9648
6082,10749
6082,53
6083,80
6083,10402
6083,53
6084,80
6084,37
6085,18
6085,99
6085,12
6086,16
6086,10752
6086,10402
6087,9648
6087,99
6087,27
6088,18
6088,28
6088,37
6089,53
6089,27
6089,10749
6090,9648
6090,18
6091,10402
6091,10770
6091,35
6092,18
6092,35
6092,10751
6093,16
6093,35
6093,36
6094,10769
6094,36
6094,37
6095,10752
6095,10770
6095,99
6096,10752
6096,35
6096,878
6097,36
6097,12
6097,14
6098,10752
6098,28
6098,10749
6099,10402
6099,37
6099,14
6100,10752
6100,12
6100,10749
6101,9648
6101,18
6101,99
6102,9648
6102,10402
6102,10770
6103,16
6103,10770
6103,99
6104,99
6104,10749
6104,10751
6105,10749
6105,35
6105,37
6106,16
6106,10769
6106,35
6107,35
6107,12
6107,10751
6108,18
6108,35
6108,10749
6109,10770
6109,36
6109,10749
6110,16
6110,99
6110,53
6111,9648
6111,18
6111,53
6112,80
6112,10769
6113,37
6113,35
6113,53
6114,10770
6114,18
6114,53
6115,16
6115,37
6115,10749
6116,9648
6116,27
6116,10749
6117,10752
6117,37
6117,10749
6118,80
6118,14
6119,10752
6119,10770
6119,14
6120,10752
6120,10749
6120,10751
6121,10752
6121,12
6121,14
6122,80
6122,28
6122,878
6123,12
6123,28
6123,36
6124,10402
6124,27
6124,10751
6125,80
6125,27
6125,10751
6126,10769
6126,18
6126,14
6127,80
6127,10769
6127,28
6128,10769
6128,99
6128,878
6129,80
6129,27
6129,53
6130,16
6130,53
6130,878
6131,27
6131,12
6131,37
6132,10752
6132,10770
6132,28
6133,80
6133,10769
6133,9648
6134,16
6134,18
6134,35
6135,80
6135,27
6135,12
6136,27
6136,12
6136,10751
6137,16
6137,99
6137,878
6138,10769
6138,10749
6138,14
6139,27
6139,10751
6140,99
6140,53
6140,14
6141,27
6141,99
6141,36
6142,10752
6142,10769
6143,53
6143,14
6144,10749
6144,53
6144,14
6145,16
6145,99
6145,53
6146,80
6146,10402
6146,28
6147,80
6147,99
6147,10749
6148,99
6148,878
6149,80
6149,10770
6149,10749
6150,16
6150,18
6151,80
6151,27
6151,9648
6152,10402
6152,99
6152,14
6153,10752
6153,18
6153,10751
6154,10770
6154,27
6154,10749
6155,16
6155,18
6155,53
6156,10402
6156,12
6156,14
6157,99
6157,36
6157,878
6158,16
6158,36
6158,10751
6159,10749
6159,878
6159,10751
6160,27
6160,53
6160,10751
6161,53
6161,35
6161,10749
6162,16
6162,37
6163,16
6163,10770
6163,35
6164,10769
6164,18
6164,36
6165,16
6165,10770
6165,37
6166,16
6166,10749
6166,10751
6167,18
6167,99
6167,37
6168,35
6168,36
6168,10751
6169,16
6169,53
6169,10751
6170,80
6170,10770
6170,99
6171,12
6171,37
6171,14
6172,9648
6172,18
6173,27
6173,99
6173,37
6174,10769
6174,37
6175,18
6175,878
6176,16
6176,80
6176,53
6177,10402
6177,35
6177,10749
6178,16
6178,10402
6178,28
6179,16
6179,35
6179,99
6180,9648
6180,36
6180,878
6181,16
6181,12
6181,10749
6182,80
6182,9648
6182,878
6183,27
6183,53
6183,878
6184,10752
6184,10402
6184,878
6185,36
6185,14
6186,10749
6186,28
6186,37
6187,10402
6187,10770
6187,36
6188,80
6188,99
6188,28
6189,10770
6189,12
6189,10749
6190,10769
6190,12
6190,878
6191,9648
6191,18
6191,36
6192,99
6192,12
6192,14
6193,16
6193,10752
6193,27
6194,878
6194,10751
6195,80
6195,10402
6195,37
6196,10769
6196,10402
6196,99
6197,99
6197,12
6197,10749
6198,80
6198,27
6198,28
6199,9648
6199,18
6199,878
6200,18
6200,99
6200,14
6201,16
6201,10770
6201,35
6202,10752
6202,53
6202,14
6203,10769
6203,878
6203,10751
6204,9648
6204,99
6204,36
6205,9648
6205,10769
6205,53
6206,10749
6206,10770
6206,53
6207,99
6207,37
6207,10751
6208,35
6208,10749
6208,14
6209,35
6209,27
6209,878
6210,10749
6210,27
6210,53
6211,10769
6211,10402
6211,99
6212,10752
6212,10769
6212,35
6213,9648
6213,10769
6213,10770
6214,27
6214,12
6214,14
6215,9648
6215,27
6215,28
6216,10752
6216,99
6216,28
6217,99
6217,10749
6218,9648
6218,36
6218,28
6219,53
6219,27
6219,37
6220,80
6220,16
6220,53
6221,10769
6221,99
6222,16
6222,12
6222,28
6223,18
6223,36
6224,10770
6224,27
6224,36
6225,10402
6225,27
6225,10751
6226,10769
6226,35
6226,28
6227,10402
6227,10749
6227,878
6228,9648
6228,10752
6228,27
6229,10769
6229,10749
6230,10402
6230,36
6230,878
6231,9648
6231,10402
6231,35
6232,10770
6232,37
6232,878
6233,10402
6233,99
6233,878
6234,10402
6234,28
6234,37
6235,80
6235,35
6235,53
6236,16
6236,80
6236,10751
6237,9648
6237,16
6237,37
6238,16
6238,18
6238,28
6239,12
6239,28
6239,53
6240,16
6240,12
6240,36
6241,10402
6241,878
6242,35
6242,99
6242,36
6243,16
6243,10402
6243,18
6244,9648
6244,10752
6244,37
6245,10402
6245,35
6245,37
6246,9648
